t i j k u[t]
809 7 10 20 -0.010986000000000006
810 7 11 12 0.018071299999999988
811 7 11 13 -0.05938369999999999
812 7 11 14 -0.0583222
813 7 11 15 -0.0919602
814 7 11 16 0.09205179999999999
815 7 11 17 -0.0676397
816 7 11 18 0.12099729999999999
817 7 11 19 0.0819133
818 7 11 20 -0.08128919999999999
819 7 12 13 0.1705285
820 7 12 14 -0.035265499999999984
821 7 12 15 0.22339549999999997
822 7 12 16 0.1011775
823 7 12 17 0.1275715
824 7 12 18 0.02051600000000001
825 7 12 19 0.154065
826 7 12 20 0.06012794999999999
827 7 13 14 -0.16538299999999997
828 7 13 15 -0.0723645
829 7 13 16 0.09427599999999998
830 7 13 17 -0.139167
831 7 13 18 -0.06110349999999999
832 7 13 19 -0.040849500000000004
833 7 13 20 -0.25031100000000006
834 7 14 15 0.129681
835 7 14 16 0.1877515
836 7 14 17 0.0657825
837 7 14 18 0.017224499999999997
838 7 14 19 0.14845664999999997
839 7 14 20 -0.1825855
840 7 15 16 0.07602949999999999
841 7 15 17 -0.17111150000000003
842 7 15 18 -0.0637345
843 7 15 19 0.2469645
844 7 15 20 7.299999999999702e-5
845 7 16 17 -0.09046249999999999
846 7 16 18 -0.13219
847 7 16 19 -0.088711
848 7 16 20 -0.0424235
849 7 17 18 0.131057
850 7 17 19 0.069471
851 7 17 20 0.08834
852 7 18 19 -0.038026000000000004
853 7 18 20 0.07964799999999998
854 7 19 20 -0.285746
855 8 9 10 0.187689
856 8 9 11 0.201799
857 8 9 12 -0.07565999999999999
858 8 9 13 -0.058544999999999986
859 8 9 14 0.28886249999999997
860 8 9 15 0.44776
861 8 9 16 -0.348085
862 8 9 17 0.1766935
863 8 9 18 0.127053
